2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,-0.007763401109057404,-0.05714509680959488,0.002642184205609858,-0.03243446094462005,-0.20546385885031312,-0.035365358803883064,0.008152297672724174,-0.03319148936170195,-0.0695521641230923,-0.05021827395671137,-0.011483187787939322,0.004926903403104965,-0.0378789895386909,0.0008776549060908284,0.02885331347728957,0.021706694903017826,0.0036154722401069103,-0.04258615635861168,-0.0009909374268056892,0.0034623652385093245,0.00019841707268671683,-0.034333805019736374,0.003380916604057145,-0.03708686488183307,-0.041241384505291925,-0.018655485023198,-0.0659831756046266,-0.016866674914429343,-0.0550340597860439,-0.005785403288335689,0.01668880569979464,0.010156561848582726,0.005176813707619472,-0.04449248164952383,-0.03212478285582539,-0.061915850585345676,-0.07218672971477436,-0.00707734405351066,0.00445079837908265,-0.05462040535898325,-0.023838032001741557,0.058448026997905966,-0.028377904939857597,-0.08526893298466898,0.013401187446989194,-0.0452674897119342,-0.011892343000208512,-0.041749881122206414,-0.0562940700497052,-0.04809984574393514,-0.05655384924555805,-0.026138176463369585,-0.31870571160249295
2024-07-30,-0.014553527380365111,-0.05381077787822815,-0.00016002560409663784,-0.03437902879243641,-0.20051727854012508,-0.04403302476857644,0.0026608446476087118,-0.035279872309978436,-0.06485027308682274,-0.05318205449707934,-0.013623228292280399,0.004261497304636661,-0.04391648668106547,0.0014049877063574145,0.025197582519758156,0.019696495995767536,0.0004954910316124934,-0.03818715904322272,-0.004777098768770467,-0.004080829932641673,-0.002424723361107464,-0.04160848924881311,0.011407915121355694,-0.04139511888174743,-0.046034889203206114,-0.02627595575392987,-0.06998845075070134,-0.02579316028018138,-0.05380987022739567,-0.007120410517522761,0.02085392608307819,0.010004426737494349,0.0012940854825481325,-0.04076190476190492,-0.031313216742136295,-0.06123363528696266,-0.07323595448926556,-0.010459791480085927,0.004260702181648916,-0.05160678900663379,-0.028943514970246362,0.052166332137136985,-0.028988334438765397,-0.08335909325090157,0.012761266799508212,-0.04479272929611426,-0.014556006964596527,-0.04467370327130638,-0.05662181149238793,-0.05005624296962889,-0.061644640728115506,-0.02934218207515296,-0.48536850878700377
2024-07-31,-0.010398346138418224,-0.03423309986621554,0.0067085507400702505,-0.02581755593803777,-0.15891571061488902,-0.042525208241999166,0.0014082587561898736,-0.030282972033758036,-0.04829062519675124,-0.04723999632611814,-0.014111006585136735,0.002777031263997026,-0.044597553810820985,0.011542681588764338,0.020952380952381226,0.02073671816805601,0.0001239003840909019,-0.025046226256513742,-0.0053555006581676,-0.008084841740041296,0.005725358935964214,-0.042047124021348956,0.02116476606128893,-0.04025938935422855,-0.04523144302650462,-0.03050518762726643,-0.06459092414706852,-0.03266305801963498,-0.04443921937455915,-0.007621132225649277,0.028626413278806776,0.011177380163463708,0.002313086239868812,-0.03275520671803818,-0.02649812819785272,-0.049820236260914294,-0.06595185110256943,-0.01526394969489005,0.004150348684063255,-0.03624033519070464,-0.030060995585229934,0.05319772731868081,-0.019540409566984628,-0.07272163028861066,0.007633587786259832,-0.03663753022131289,-0.011609547692021877,-0.04173327924789426,-0.05496356087221607,-0.05141460663596201,-0.06436526361831701,-0.03069447007442938,-0.13190472124989328
2024-08-01,-0.004724409448818858,-0.020015760441292253,0.015515409139213662,-0.01580548749293207,-0.12176987279950442,-0.03835418822717711,0.0056261343012706045,-0.022853510929339144,-0.03563650137306265,-0.03913696405038447,-0.011912686207450555,0.007917433122530149,-0.04131789372342419,0.020268491708344213,0.01835394575028433,0.022179548727796348,0.0019332771526296502,-0.013251440831264928,-0.003120659487345933,-0.003039116368746148,0.010891328742106363,-0.03573618776830023,0.03308150720285299,-0.036779638070309886,-0.03455568563767511,-0.028311210154054946,-0.058041353633402,-0.029062358696098977,-0.03589936869876569,-0.00682627818576251,0.04006337166038574,0.01697306352775205,0.005206626615692531,-0.025187592601443688,-0.021963220539322058,-0.041102063149763404,-0.055079807448695325,-0.015480294733995757,0.004186933382454678,-0.026020695328397552,-0.026719584987030885,0.05316659943525603,-0.012055738218255722,-0.06696451763727976,0.002523699446482684,-0.03263099011747149,-0.005501775889686078,-0.03793597706641191,-0.04891525620892215,-0.05236237640098507,-0.06381114462399114,-0.029049092504502955,-0.269785708187484
2024-08-02,-0.00203942895989128,-0.013015697720280791,0.017587606440830725,-0.01264935134989333,-0.10557637205201671,-0.04016089497831692,0.003356009070294818,-0.02096894822858089,-0.02955135100930173,-0.038378876266502916,-0.010701327332016864,0.013008391933723443,-0.04166331752538648,0.02359856127730496,0.018336926536383965,0.023048327137546433,-0.003251346454543116,-0.009305654974946318,-0.007984969469234545,-0.005862277306945036,0.007146783947223891,-0.03988694051360233,0.03677298311444664,-0.03636692599963795,-0.026142184753227788,-0.03603428881734619,-0.056482841500868096,-0.033677371602450615,-0.036788665879575216,-0.005971813042439557,0.037680186122370826,0.016510368511425018,-0.0007471798516575028,-0.020939526647043422,-0.020019905243701584,-0.03555985801871553,-0.05125730251460491,-0.014926886991801096,0.0042607414486520645,-0.01965719244955527,-0.03078923865185432,0.04357636440558463,-0.00666091999059631,-0.06243474629358955,-0.002354538319580826,-0.032523364485981254,-0.009897309604572323,-0.036409741160709934,-0.04627578971908156,-0.05405021988934604,-0.06461746326634,-0.029159731212625543,-0.26568769743020576
2024-08-05,-0.0009898539965355394,-0.0100746710916201,0.015724854816896904,-0.011699856791591206,-0.09908239873945678,-0.046935046935047076,-0.0071694346129415,-0.02154597956463791,-0.02213203120045641,-0.04548532036683686,-0.017753656517339594,0.01271485965336134,-0.04877524709926944,0.02683739694790404,0.014110614240366847,0.021762055411753155,-0.01748799721386116,-0.009067521403567997,-0.022181982797645924,-0.025111169238817673,-0.002705258759099953,-0.05621748615539517,0.03312998592210219,-0.03840399002493756,-0.024393939393939232,-0.060810022176399595,-0.059091823730632695,-0.053152039555006365,-0.037400222648570694,-0.007887817703768639,0.018663340210142463,0.0014099400775467448,-0.026748331657372722,-0.02009881517724375,-0.019306721531311296,-0.029189049252475657,-0.05108931074022155,-0.021949939921135864,0.004493677500261218,-0.011576290364696554,-0.0444587730196424,0.023673765438317375,0.0031377470975839377,-0.0658129526608587,-0.009554545840587509,-0.03167760074976554,-0.0263623660922217,-0.03941689843675045,-0.047410329461611576,-0.0531747067266063,-0.06881891630955807,-0.03048639303520982,-0.39426278493981043
2024-08-06,0.009492594539438948,-0.0061364266202146925,0.014087496352107976,-0.009497010200492413,-0.08348759372487431,-0.04763708684534521,-0.018770285299257814,-0.023510753735288333,-0.009274552153474606,-0.04737231680236861,-0.024516010220759096,0.01003975654149405,-0.05245310439486494,0.02779970183285086,0.007570671173569626,0.018251497005988035,-0.02648561106266353,-0.007094594594594564,-0.031103211882696456,-0.037748506913196526,-0.00879971840901092,-0.06738191809498888,0.03285151116951393,-0.037121177700031656,-0.025526265882799135,-0.07471645165062182,-0.055370426470093194,-0.06428792410023702,-0.0344008926663659,-0.009804703068951755,0.003838034926118045,-0.01094882470865544,-0.04456824512534817,-0.01919611753117274,-0.01795917053509642,-0.021472591631527815,-0.04984288378509569,-0.026062217405293756,0.0046867070658826,-0.004535938590369935,-0.05197426516967329,0.00914400805639456,0.01561396626127878,-0.06187414356487823,-0.014364640883978015,-0.029118917903437833,-0.040994137020859224,-0.037802007781353564,-0.04968361846730724,-0.05287586133028661,-0.06834892764353287,-0.030351758793969702,-0.33953726628532405
2024-08-07,0.013506413228249064,-0.015199015833961663,0.0009557183816502197,-0.01489788179207967,-0.09866807531222874,-0.0522753866101642,-0.02785407822750903,-0.029262582910651695,-0.004774941109059695,-0.057747001360207696,-0.031922244230503334,0.006611385530050733,-0.05609618028412011,0.020343739038933606,0.001896830904464386,0.011584490186692413,-0.03662309150783351,-0.01218274111675143,-0.041534242594846046,-0.05017686361849877,-0.020131570262480455,-0.08433915585876005,0.0313013280773382,-0.038092204068629634,-0.0325546058879391,-0.08647225202379788,-0.054344157159252164,-0.07413985378546922,-0.03782162663937354,-0.011983331007118094,-0.012087490406753804,-0.021828674640410575,-0.0627787055218102,-0.022962499398257494,-0.01880241919702376,-0.02191584834493078,-0.05520686563340592,-0.02919398837662446,0.004916944182610642,-0.006732534755617961,-0.06091354512407154,-0.006181166569351962,0.01778213935230605,-0.056360367981389575,-0.015308725973805084,-0.03252836228404638,-0.058459664003373685,-0.04059289203301348,-0.054228278586217524,-0.05555754643731694,-0.0693871989644717,-0.03311955881897326,-0.2734568428242124
2024-08-08,0.02020888696619475,-0.02231769900942826,-0.01142462405016211,-0.018925220975001555,-0.10698523816770664,-0.05593053839084841,-0.04056693771862088,-0.03357802774443863,-0.0005743825387707582,-0.06729904832759859,-0.037501151755275006,0.0012377398958868335,-0.058785407609429366,0.012889083735203997,-0.004159349292910573,0.0053808441946667646,-0.04539662710805762,-0.016943409013893795,-0.0499126891734575,-0.06726575054934238,-0.0326089349802938,-0.10205002821139744,0.024562062649697406,-0.03692223539064634,-0.04397443700547767,-0.0991152862136983,-0.0520364288858043,-0.09074729413712454,-0.04036644718007465,-0.013580616212982228,-0.031250749490346584,-0.03333113035049457,-0.0775166737097398,-0.025359174621540612,-0.01946727216145495,-0.017584994138335232,-0.062026454346988634,-0.034852183346894716,0.005005433120401336,-0.0035026269702276742,-0.0670003484651692,-0.023278292388239797,0.02084887510306653,-0.05287746867700144,-0.017493083634815977,-0.030920060331824983,-0.07687969924812019,-0.04239064947584034,-0.06025763709974237,-0.05713737896654213,-0.0704538079215699,-0.037740533829919286,-0.3364637582173653
2024-08-09,0.028264294319340303,-0.026694864530545453,-0.018611081569711634,-0.017570540151535658,-0.1093527943153447,-0.05250460288235681,-0.04455096894381725,-0.03265488704987699,0.0029766667733571173,-0.06981953951462343,-0.038960440522544576,-0.0033001236988178637,-0.056469061012548706,0.00868649644643329,-0.0074570010389009185,0.002031791562089095,-0.04563298577251032,-0.019770895205770127,-0.05022299080731774,-0.07452447770502033,-0.04108622817845175,-0.10656835197163712,0.01673246850911829,-0.031775018261504695,-0.0528199855287711,-0.09938228164829133,-0.04576938747793027,-0.09259719804360435,-0.040275518989763524,-0.015598196832488895,-0.03761417303957984,-0.03867500660734722,-0.08040395121682027,-0.026765871098656933,-0.0194422836777607,-0.013995367500734003,-0.06460334217370026,-0.038187614461100194,0.004733586586845146,0.0051309038284437425,-0.06528773554977477,-0.029019923525860265,0.02106255894372851,-0.04650170648464184,-0.019462544184659782,-0.0262971531089183,-0.08376679925624321,-0.04230110277261639,-0.06180852633131712,-0.059768622074704854,-0.06916860704013147,-0.0422535211267604,-0.3730550042471087
2024-08-12,0.04052594215870846,-0.02858515493634403,-0.01647547310425596,-0.014986264857073018,-0.09722437587222821,-0.04538371020576932,-0.0411195420055432,-0.03087992385005193,0.0016051364365970765,-0.06614202735619254,-0.03250927355251956,-0.0018385306035021286,-0.0492646859680957,0.0046968965365872814,-0.010216082835597119,-0.0009316102524904284,-0.038167175228853004,-0.019041142468548093,-0.04272134610481835,-0.06518241224181544,-0.043560815136996944,-0.09487063095778497,0.013363448146056622,-0.025648059251131446,-0.05534380240890379,-0.08091298480314507,-0.03691595150524438,-0.07962398057648014,-0.03667833341324267,-0.0162364862169385,-0.03579815018929431,-0.02797156627566618,-0.06557195979529477,-0.027053186855732395,-0.018780178301902057,-0.009999346447944639,-0.06275805119735763,-0.036782038019976725,0.003805835282653545,0.00905017133819502,-0.05598424946810183,-0.024496198865693146,0.01577808380877444,-0.039640025712449026,-0.019277878368303247,-0.023079833522512482,-0.07835143860310599,-0.037147963866479755,-0.05835081395692375,-0.062315256077698084,-0.06291595197255583,-0.043497213313821455,-0.29437377273115345
2024-08-13,0.044089535672442434,-0.028920308483290337,-0.01582396504875063,-0.012289163192457596,-0.09166340508806278,-0.039439311882765254,-0.03836363636363658,-0.02519407000532469,-0.0049264256045337,-0.06401655276192855,-0.024493651927463576,0.002599324978041684,-0.04108474576271186,0.0042164441321153705,-0.009420273164889262,-0.00026258623570697784,-0.033129816835151656,-0.018565832055868047,-0.03790087463556839,-0.05707668807384658,-0.04487122754226015,-0.08566659078837544,0.007535795026375289,-0.020370794232089814,-0.05332214509115864,-0.07037181996086078,-0.03179319058839621,-0.07240110586816889,-0.03516911464217893,-0.014721723518850873,-0.03432746436699005,-0.019000703729767823,-0.05491510441604369,-0.027000824082602095,-0.01865916071970042,-0.00651369840594424,-0.06000413821642866,-0.033937687624022654,0.002927973832165842,0.00845070422535216,-0.05044434905645371,-0.022747367574953777,0.005989911727616685,-0.03943192210447046,-0.018686212260030234,-0.022744503411675533,-0.06838070527184836,-0.032495164410057883,-0.053190702354002944,-0.06929877679544644,-0.05665629886756137,-0.0432925403382961,-0.22573209254674292
2024-08-14,0.04342466175609422,-0.030791552474609067,-0.015765465361325358,-0.013109023377758247,-0.09670533826116173,-0.03628002043944825,-0.035141155612128994,-0.022604105242467705,-0.00826019617965936,-0.06254131125869507,-0.019236979286801712,0.005627113509082106,-0.03685984560182661,0.0029882228862718138,-0.007893222874237512,0.00033401727346478265,-0.027578957905801275,-0.019453924914675895,-0.031951152829672834,-0.046401997339071265,-0.04942240748542144,-0.0762265299522515,-0.0024984679206145467,-0.01825185728698526,-0.05310799197937558,-0.06356977791704191,-0.03127462062823262,-0.06310356310356335,-0.03707632226025755,-0.014704415314937958,-0.032514485466647446,-0.008745330696550124,-0.04796286745745225,-0.028901734104046187,-0.019831381103278478,-0.004655432430660209,-0.06014160118260339,-0.032425553575973765,0.002162103055275365,0.007893460334259394,-0.04460889631574766,-0.021073335206518592,-0.0025252525252525975,-0.050356602550248514,-0.018940281654132085,-0.022547111596335653,-0.06057958007604921,-0.030872418218358892,-0.04964938549805052,-0.07465191220283325,-0.05326422015188833,-0.04391828574998427,-0.2031930333817126
2024-08-15,0.043371194631698765,-0.029323854915582842,-0.015361598674895052,-0.01384556449406209,-0.09916153830833874,-0.032933269323091686,-0.028963761196744358,-0.019691684482952707,-0.0038739669421489066,-0.05990841623243335,-0.013134507513676908,0.008626102756166898,-0.032904772281542705,0.0047018499802256395,-0.004458335248425814,0.002955477166555325,-0.02194859473934488,-0.020289607449489693,-0.02566720140002893,-0.028022654518591632,-0.04707763368271426,-0.06422753371611689,-0.005988588673551259,-0.018008085262771298,-0.04979729212881523,-0.055734106764913506,-0.032360013740982574,-0.05007606226686402,-0.03499915460979199,-0.014164305949008622,-0.02660796324655441,0.0009878169245966788,-0.03958152984730998,-0.030550690795874674,-0.021532905166551198,-0.007188105162963216,-0.056927475955289804,-0.028669393851951153,0.001543075665373753,0.006486915846608682,-0.039485210964751535,-0.016499929830189067,-0.010302767141672747,-0.05267154868456738,-0.016419976573315006,-0.02514139061831649,-0.05292531807217513,-0.02892752358090249,-0.0427187927039392,-0.07859078590785915,-0.046876078702105826,-0.044867681810357066,-0.06018953299752412
2024-08-16,0.046202998279675556,-0.02688694525429211,-0.014986084350246212,-0.014716763956260814,-0.09959631258661215,-0.029230769230769286,-0.021472880547160813,-0.016195814438216393,0.0011632415664986583,-0.055469319225773764,-0.006764088002400724,0.010341496422990737,-0.02831269434291628,0.007821425432814754,-0.00022943146882054374,0.007094224634575972,-0.015162888455186907,-0.020868970236059013,-0.01851851851851858,-0.011281647645283933,-0.043166907594795696,-0.053138619160486365,-0.009390779104336864,-0.015265771565201553,-0.049169651579290034,-0.04575650095040258,-0.030252968508002173,-0.036972197907548576,-0.032849984264930146,-0.012647117494514021,-0.020657995409334415,0.011050692860901549,-0.027866740290815345,-0.03262432083424683,-0.024787548580247933,-0.010092376475229427,-0.05467996978143659,-0.024582371316039815,0.0012297983875975396,-0.0007952637624811354,-0.03266015270095787,-0.013516490117943872,-0.015720041077494123,-0.05196147777354597,-0.014522379796431164,-0.029575653664809274,-0.046825434401780414,-0.026583476973125124,-0.0377246221587529,-0.08298109555138984,-0.04066952552220222,-0.04641244355243342,0.18471323988754312
2024-08-19,0.04611233750306594,-0.017839766461239068,-0.015213199057210188,-0.014732914483250592,-0.1001010305112144,-0.023126022388299153,-0.01665417035875757,-0.011499436302142285,0.010142774081013016,-0.04917304212564696,0.0003461884650001543,0.012185359779418347,-0.02268570336600158,0.012035491522445596,0.008745020832379422,0.013050609741602671,-0.009329431479952894,-0.01998202901031191,-0.012682215743440292,-0.0006062691507315162,-0.03944439497818539,-0.04451549905225065,-0.011800245445105424,-0.01090106250862418,-0.043936461706489925,-0.03769297077031566,-0.026274050065512585,-0.028710827547382373,-0.028416254485501023,-0.009171385277932901,-0.016846280675762864,0.019178562045713114,-0.0172160094173042,-0.033560975609756086,-0.02652829056190275,-0.012602415188707328,-0.05020734983438115,-0.019047295691440688,0.0014581496155898958,-0.0026515821106592643,-0.0277201824619605,-0.011325889462520418,-0.017022789209684218,-0.048813744205072215,-0.011965084096231548,-0.032778281406555546,-0.04365549604209122,-0.02368862217255017,-0.033693806417016775,-0.08698219029814035,-0.03541677490864383,-0.04942655145326008,0.1881669939383591
2024-08-20,0.04588447763935206,-0.016039306452267782,-0.020736216042437004,-0.015847729956878696,-0.11505361030294384,-0.019842034290117605,-0.008357558139534971,-0.009816089360261808,0.015499870834409728,-0.04831578612551288,0.0056309424905381655,0.012697369005624758,-0.019680734747430588,0.013085097040484689,0.0172913954178945,0.018036833111828274,-0.0010247694268787839,-0.023939017600959206,-0.003842861565920659,0.009395973154362471,-0.039372535038659374,-0.0371420905362414,-0.019498607242339885,-0.008054494407879425,-0.04268129002569295,-0.029794902936394425,-0.024471173786810522,-0.017444405077009534,-0.025442881096449935,-0.006996631251619572,-0.010604757810260712,0.02929802713508556,-0.008145328846967066,-0.03813176344138563,-0.029424370609172003,-0.018815698421590324,-0.04855941279419068,-0.016878926812701672,0.001569702749960132,-0.006591462065914582,-0.019452024191360703,-0.0036987424275747053,-0.019163143545774315,-0.04917136137395388,-0.011090533665410787,-0.03912752319908155,-0.04054695660431104,-0.024812688527780343,-0.028773437150400347,-0.08292899737027302,-0.034363068379034974,-0.05188077655839138,0.16084692222317082
2024-08-21,0.0482657368324463,-0.01306950042750712,-0.02230802230802235,-0.0152390383451615,-0.11935642751600721,-0.015562700964630366,-0.002496935579062289,-0.007314111434300085,0.017207918230042668,-0.04485993235913473,0.010572971974698909,0.014124506884754173,-0.015906913073237397,0.015321129110145281,0.02391537286551302,0.02256351915054991,0.005071323290614245,-0.02367066895368769,0.002621613748907372,0.016109775444449827,-0.03725184028552324,-0.032043774599212836,-0.02546897887823111,-0.004791743457427084,-0.03717764356245809,-0.02423351944362807,-0.02130755638706999,-0.010066904270618444,-0.021223714028119477,-0.0046443022583668725,-0.006086645184389775,0.033890173158285034,-0.001029260402881979,-0.039851170077352144,-0.03128886026984348,-0.022908826830395426,-0.04209287115761943,-0.015031336515107732,0.0012988335332494545,-0.009301089556205115,-0.012597997732679745,0.002935948391220192,-0.019769096947651534,-0.04732623256835392,-0.013838620395997528,-0.046540639094136825,-0.0394974778718948,-0.02394815699076648,-0.021729715198852924,-0.07646934906256579,-0.03292116658840735,-0.05114048648137038,0.34841628959276016
2024-08-22,0.04484907735549318,-0.018701510820743273,-0.028976175144880784,-0.01687914750667723,-0.14001986097318772,-0.009908634667353172,0.0054902672535050495,-0.005395632644990067,0.004828413104767103,-0.04501679731243009,0.01347858197932048,0.01574583309328286,-0.012221187044445655,0.012684896633454637,0.030331990807108605,0.02449994082139907,0.011407033921573542,-0.026920269632046703,0.008750704968435571,0.017749158304187385,-0.04292286390638273,-0.03098851635985941,-0.0339023121660598,0.0010600543853986838,-0.03373715687777951,-0.018019429645878965,-0.015235120596911426,-0.003438861215897905,-0.02251746202315246,-0.00430553340774984,-0.003602185166630752,0.03796586555207253,0.00595106898831827,-0.045250533441247756,-0.033702718745180306,-0.030158730158730215,-0.040469392566204576,-0.01454199510736604,0.0011496793065172942,-0.01693412536572382,-0.00648417286868758,0.010111485610578163,-0.025880490700435434,-0.048374655647382976,-0.016964304718928905,-0.05764603984217107,-0.038909021552546205,-0.025123176740328955,-0.01699627785999394,-0.07311854708297048,-0.03519899630584775,-0.05142839074826496,-0.0948518739861692
2024-08-23,0.03187202344608623,-0.020454917362133784,-0.036167870472303645,-0.0181587721473645,-0.15650686360412241,-0.008883738895326402,0.006396588486140523,-0.0023444340875066385,-0.0050978991460206595,-0.04548078773494128,0.016289049882330965,0.01678436234033609,-0.011107758975343694,0.01306673682364302,0.03561046511627898,0.02698870350238699,0.01486580864012762,-0.03002150537634403,0.012236586119747535,0.014982925673578002,-0.047278257369056914,-0.0353045523783816,-0.03863636363636359,0.003594801364181249,-0.02968929804372856,-0.016862184446054734,-0.01438798915687785,-0.004358434300252175,-0.020172346259302736,-0.0027908460250379227,-0.004173125074520108,0.03906946407218185,0.00941647240221009,-0.04929473632476524,-0.03380927859182627,-0.03438224577674716,-0.03912666964074837,-0.014095523098634577,0.000856574644893802,-0.022131547434248288,-0.0027633575593003193,0.011356843992827333,-0.029861386138613916,-0.05125228064355615,-0.020018740948973573,-0.06322642874367022,-0.04240831441882675,-0.027098350641417013,-0.014130044306071168,-0.06937939475689114,-0.03732294741254333,-0.051036581500031715,-0.3380931037460923
2024-08-26,0.024721841182746587,-0.027501127095372915,-0.044179297000967344,-0.019665168105469387,-0.17329120589784108,-0.0076620951645098466,0.00988482814908852,0.0006212934199380532,-0.015776975374906545,-0.048985236885272225,0.017369841526147324,0.016500891163111635,-0.009743378619459276,0.012179094015596468,0.03691609977324259,0.02756277138002654,0.019443613520789785,-0.029561320348185816,0.01699227623807371,0.016528385705886262,-0.05110568413505691,-0.040000000000000015,-0.043581353440508314,0.0032261037883676456,-0.03098245479325842,-0.015411126559226026,-0.012283815290392294,-0.001711113893409844,-0.01992735839795817,-0.004009015298083297,-0.0015252621544326252,0.04032993271109171,0.012897899275295768,-0.05204305312677039,-0.03361155397167789,-0.03570954467011834,-0.0381318045547782,-0.013616557734204955,0.00034260348859734566,-0.02456358548394257,0.0028439047771209877,0.01583764424990054,-0.034176512568392776,-0.053262316910785666,-0.023092176805475564,-0.06476420798065304,-0.03980087595433563,-0.028723951318656932,-0.009619706913602383,-0.06324829185733093,-0.038200830224370715,-0.046408945077983446,0.06428754375480235
