datetime,159851,159570,159922,513090,516010,588200,513560,513750,159529,159531,512070,512800,588800,513030,159561,518850,159770,159992,512660,159612,513920,159755,159732,513630,517520,515880,159822,510760,159699,513310,512400,513400,512890,512200,513390,513520,511380,159655,513080,513730,159766,513360,159865,159928,511220,159691,159980,159611,513350,159985,515220,ic
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,-0.1049457177322074,-0.03427172582619331,-0.32834032354703413,-0.07644628099173545,-0.1367924528301887,0.026737967914438387,-0.07493857493857492,-0.09034267912772587,0.05382436260623247,-0.0997624703087886,-0.02051282051282055,0.030669895076674614,-0.11835106382978722,-0.02135231316725983,-0.017595307917888547,0.017692452475061238,-0.1532951289398281,-0.07750759878419455,0.006659267480577213,0.05277777777777781,-0.05167958656330751,-0.11643835616438347,0.03312302839116721,-0.02651839178785298,-0.06129032258064526,-0.02294792586054728,-0.08635578583765102,-0.04287245444801724,-0.15725359911406422,0.005524861878453136,-0.11508704061895547,0.07348560079443911,-0.05415499533146595,-0.11910112359550562,0.02572559366754623,0.056834532374100855,-0.05267386840460675,0.06891701828410701,-0.06911057692307687,0.08052434456928825,-0.0855457227138644,-0.1719038817005546,-0.14900153609831024,-0.1418685121107266,0.007592407592407646,-0.14626129827444545,-0.09553072625698322,0.011684518013632017,-0.05545617173524153,-0.10247191011235957,-0.1822466614296936,-0.6547659450984643
2024-07-31,-0.044794188861985385,-0.027283511269276417,-0.23738532110091737,-0.04883011190233966,-0.1053864168618267,0.07815845824411127,-0.051470588235294046,-0.08196721311475408,0.052231718898385626,-0.05755395683453235,0.015358361774744145,0.02325581395348819,-0.07397622192866582,-0.01142041399000715,-0.008814887365327984,0.016387337057728102,-0.10903873744619796,-0.04903417533432397,0.01098901098901095,0.059233449477351874,-0.04202401372212683,-0.10101010101010088,0.059561128526645746,-0.020477815699658675,-0.036711891460494694,0.0,-0.07401032702237509,-0.024625267665952966,-0.13721185510428102,0.045958795562599075,-0.09082217973231366,0.09109109109109115,-0.048327137546468446,-0.10294117647058831,0.02645502645502651,0.0733812949640289,-0.041956173169428124,0.07001414427157004,-0.05505142165759225,0.08426966292134819,-0.06249999999999989,-0.14152700186219735,-0.1255742725880552,-0.12128146453089239,0.007592407592407646,-0.1239737274220033,-0.08611111111111114,-0.011527377521613813,-0.0064695009242145,-0.10371032632990618,-0.1397763578274761,-0.42304124538531734
2024-08-01,-0.04517704517704513,-0.028605482717520836,-0.23164179104477622,-0.04605936540429878,-0.09773539928486286,0.0859291084854994,-0.057527539779681724,-0.07372793354101759,0.05089538171536301,-0.04039167686658496,0.01538461538461533,0.03733766233766245,-0.07559681697612741,-0.014306151645207432,-0.008832188420019538,0.029588014981273503,-0.1028985507246376,-0.05514157973174372,0.0065502183406114245,0.06954102920723226,-0.026155187445510042,-0.11635750421585156,0.05007824726134591,-0.0017271157167529916,-0.013018714401952791,0.01423487544483959,-0.0807560137457044,-0.01941747572815533,-0.13827433628318586,0.029595015576324046,-0.07240704500978479,0.08846918489065603,-0.03301886792452846,-0.0929003021148036,0.046022353714661346,0.06502890173410414,-0.0414396713405375,0.0717804363124559,-0.06332931242460793,0.08963585434173682,-0.058651026392961936,-0.15947467166979368,-0.11856474258970373,-0.13163972286374137,0.007289794287996809,-0.10860484544695082,-0.06253553155201808,-0.003868471953578312,0.00841908325537899,-0.11579414374445429,-0.13812600969305333,-0.5643438914027148
