datetime,159851,159570,159922,513090,516010,588200,513560,513750,159529,159531,512070,512800,588800,513030,159561,518850,159770,159992,512660,159612,513920,159755,159732,513630,517520,515880,159822,510760,159699,513310,512400,513400,512890,512200,513390,513520,511380,159655,513080,513730,159766,513360,159865,159928,511220,159691,159980,159611,513350,159985,515220,ic
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,45.419099595317384,49.793384108838566,40.869980059015695,45.69377531306564,40.80807734557728,56.48463758983826,43.641613199572966,41.23456362505761,57.99999304000083,43.55555149037075,52.51395415873702,54.76772053730008,43.559714684992926,47.358117438276054,48.01222624919419,56.00259419071449,38.34807784478092,46.38553630062492,52.47058304996591,57.14285364431508,45.6521701237329,40.131573402874736,54.80518882644693,48.57767606069496,48.38323109928658,50.45395315296234,38.99999181000173,44.392514651936374,34.020614874057145,54.110609457928874,42.88079172020984,59.52380411255463,42.62819938979365,42.17289512703085,55.41125205299771,55.048074144207796,38.540645632366754,58.05422258647949,41.11999723673618,63.199992921600796,44.11764100346104,30.042913039474897,34.64285194642932,31.746027513228086,82.90595314487275,37.541525620026434,38.26954807434107,50.38559867302021,45.76270779230142,32.634728487037975,34.15384394698242,-0.49447963800904976
2024-08-02,44.0453651230523,46.53679230617906,37.392137310417176,41.50942985048101,39.043821434580686,54.08496360854825,41.046827206703185,37.37863696625547,54.13332727040069,43.45897599716854,49.20633827160737,52.94117102076178,41.60919138485968,43.603600303871694,43.370160713959265,55.00995201697544,36.931813775181304,44.54828077561435,50.352936200415705,53.994487234478704,44.05457728987866,36.96369124595701,52.0100447627591,46.794867595332384,47.10843135113963,46.81372308066622,36.714968395996756,42.533928568212666,31.39240172536485,49.58903824282246,40.624997193667966,54.13385379208295,41.42394258962588,40.143367161264734,49.93497776688027,51.05908345096822,36.95441243836794,54.57271020681585,38.18721901357623,59.10223819876807,42.22972373767435,29.28869778190247,35.56337502231774,30.19480107733233,84.25194064109165,36.46677223402846,36.484242898278275,47.643973819248956,45.66595789012634,32.126694797403886,34.85086112443305,-0.43348416289592756
2024-08-05,42.98892655805366,46.038539756705205,36.862003049052866,41.0256370091451,40.85365504907824,50.45731384267198,39.050127598666585,38.30845370906704,48.267321714783385,42.982452181440806,49.20633827160737,53.46534097637544,40.22221846814849,40.333330510000216,39.64646044153705,51.36307177369951,35.714281593407065,44.54828077561435,46.42856707589326,46.924002447758625,42.722113810342556,36.12902736316404,47.68518054912596,45.53014155454066,46.38196684692454,44.31554308439348,35.88516025274292,41.4096839682523,30.845767921586415,42.02719188486766,40.69192469676963,49.53788894530251,42.24421856680795,41.2269917404495,43.302538315581295,45.16765098911111,35.909518610650466,47.41035592133473,34.758618676052436,49.056599454135906,44.256750477082704,28.806579383224957,36.72726711801735,32.79220332054372,84.96237918481374,35.32181870719562,36.72787722442264,46.310427620768536,41.14285385142883,29.562592395733148,35.07108772040179,-0.028009683484170655
2024-08-06,46.124760043024715,49.89857587070956,38.9174047435693,41.21779454063848,45.54655483207429,52.11480031900058,40.4145033745877,37.7450941536913,48.267321714783385,47.74774323106932,49.20633827160737,52.04818750355691,43.875274292290605,40.924089572917886,40.547259445311205,47.837148849134714,38.24362151209035,47.83949997142284,50.88495102396472,47.43129988994672,42.504740445542495,37.70491284063496,48.40182184274767,44.81327410340764,43.06393026696614,44.827584042806286,37.98076156157701,42.15245842868495,32.85023821326084,43.629805489841544,39.69848966945299,49.72375306004121,40.26402082148882,44.049077484587414,44.7694017094321,47.19847864925347,36.85457055997539,47.058820887071555,36.42472912656099,50.30674414543303,48.464156875445084,33.97682846707801,39.03345115462842,34.640518121236084,84.84845785124928,33.225281368781495,33.55481493471392,45.75834981529384,39.285711184210754,27.91044601158393,34.134613087093385,-0.010497737556561085
