datetime,159851,159570,159922,513090,516010,588200,513560,513750,159529,159531,512070,512800,588800,513030,159561,518850,159770,159992,512660,159612,513920,159755,159732,513630,517520,515880,159822,510760,159699,513310,512400,513400,512890,512200,513390,513520,511380,159655,513080,513730,159766,513360,159865,159928,511220,159691,159980,159611,513350,159985,515220,ic
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,0.18500902138358385,0.09294929073077335,0.5311248920468155,0.11652605332310503,0.21864486014727882,0.12932907584276468,0.0803496815130363,0.11685666224722696,0.09648420021462409,0.14798009041678212,0.07607436480038517,0.10171249121680401,0.19249835871806575,0.0582205013756953,0.05566548370569388,0.06138008466969029,0.21381089880371998,0.14837599399325044,0.1064183677698294,0.13327482323372192,0.08422216316527159,0.18831654296125022,0.1424963011669997,0.06039629374062493,0.1503603355793563,0.14136200335270893,0.09788362072933633,0.041971442047639765,0.19801358608679764,0.11456588153624427,0.13852879681913446,0.1420905908304212,0.05874598659065075,0.20232273872340545,0.14182320679372815,0.18464985084761865,0.07135594576973281,0.1327012400620129,0.08087944723060449,0.11635878602225029,0.1209900779329393,0.25797405398984236,0.19599084070197623,0.1727406002579425,0.008916766874261229,0.18329757388808168,0.10598490434267642,0.05990361069445953,0.06283291754670121,0.15769422909920638,0.22943390009211642,0.22670196164086426
2024-07-30,0.18293575364079492,0.09454796107954165,0.5371632976726765,0.11697503489252896,0.2142477404544848,0.12830128194451657,0.08823704919067678,0.11339848312463305,0.09411124557026916,0.14083250429056082,0.07420526306601734,0.10191000359942747,0.1936826011174753,0.05794357486193852,0.05507816140370862,0.060978378289006964,0.21349872842711903,0.14775419859377725,0.10714916775867263,0.12834515523349382,0.0895094008070182,0.18714649069190878,0.13919120164015092,0.06213411392941676,0.1541687235145399,0.14396872168647146,0.10001117213977509,0.04325796596119513,0.1988708810922979,0.11354154897479606,0.1452294405825449,0.1434108079422941,0.06194551114917153,0.1964893519021456,0.1379783824983424,0.18312210467335474,0.0725328997716862,0.1276816400119518,0.08097628129504857,0.11191102727472314,0.1176249854115999,0.25410424572085083,0.1877782904626143,0.16865131127516003,0.009239684681870093,0.19212348713749045,0.11134788349408596,0.058805229494399744,0.05957503026700497,0.16138896073681475,0.23711672567991002,0.3488314216146552
2024-07-31,0.1787435487435879,0.09137105025400245,0.5158867319544054,0.11138188760048459,0.2042832927319169,0.1307882345465752,0.08953093004664701,0.10312705523285096,0.09005439517870727,0.1337421656255712,0.07732866665334681,0.10225648021587187,0.1888316704034345,0.05758346154114339,0.054593515769419496,0.06165574339666758,0.20717053042876377,0.14139974754917403,0.10888279998756276,0.12232124182041196,0.09169030373158218,0.17898904240522184,0.13607465903503488,0.06262070626525859,0.15405282167708043,0.14396872168647146,0.0980028083703059,0.041260585410013,0.19203852444383906,0.10713896637846203,0.14317182434424283,0.1446316102108667,0.06181867375236641,0.18325911386835228,0.13372154591149477,0.18215722248900088,0.07127643834842291,0.1209787005245365,0.08040941653892913,0.10704290850400254,0.10778617882255302,0.2472931866502805,0.17389905850753473,0.15706827370924853,0.00948974622231657,0.1949808442778202,0.11188389738388912,0.05975352468265238,0.05951347395274868,0.1630840881477643,0.24011994215648189,-0.051449127821489554
2024-08-01,0.1753087007684907,0.08858939239227928,0.5022672501681377,0.10651490176268359,0.1972132221656332,0.1330634112743503,0.09109391430723748,0.09547486757629428,0.0871996107998882,0.1300826409539799,0.08015246518470823,0.10193492982955961,0.18425427027593352,0.05746874024491714,0.054223022497482135,0.06291930933994495,0.20195392673856802,0.13477050784151692,0.11001892033633855,0.11611906170472265,0.0938487722525532,0.17119834744388135,0.13277552830655415,0.062686996731618,0.15424546867294792,0.14278013231085307,0.0956584753942862,0.040502977454046664,0.18641775033427394,0.10364555742917728,0.1440205427235696,0.1466680877675268,0.06307661290305096,0.17541645934757427,0.12789138438419334,0.17990736257869033,0.07032567390769139,0.11466873550695494,0.0796510561307575,0.10273987654791168,0.09909541315156672,0.2433554276142465,0.1637563117510358,0.14814786967390972,0.00974315902536477,0.1988662684240015,0.11431197338172591,0.06013626905864879,0.05932353655125169,0.16373658127280932,0.24467746832359838,-0.020180995475113123
