2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2.424,2.3105,2.85325,1.6627500000000002,6.0835,1.9012499999999999,0.7835,1.8485,2.66275,2.3,1.886,0.7464999999999999,1.62375,1.5735,1.6622499999999998,1.23325,0.63825,2.06725,0.7252500000000001,1.29075,2.22475,1.7567499999999998,2.10175,1.381,2.38575,2.458,1.6942499999999998,0.8727499999999999,2.13525,1.12925,1.2075,1.3282500000000002,0.8567500000000001,1.67125,0.76375,1.6977499999999999,2.307,1.42525,0.077,2.702,0.9390000000000001,0.9957499999999999,1.8052499999999998,1.74875,1.608,2.0385,0.80725,1.5314999999999999,0.88925,0.9615,1.8954999999999997,0.7162499999999999,0.3124733202424656
2024-07-30,2.45675,2.2935,2.8594999999999997,1.66025,6.10925,1.9099999999999997,0.7845,1.8189999999999997,2.6315,2.1665,1.8885,0.7315,1.62325,1.56575,1.6705,1.22325,0.638,2.0237499999999997,0.72875,1.3054999999999999,2.2385,1.74975,2.1109999999999998,1.40125,2.36075,2.45925,1.6974999999999998,0.8785000000000001,2.1185,1.1177499999999998,1.2415,1.3370000000000002,0.849,1.6149999999999998,0.74825,1.66875,2.27825,1.4405,0.076,2.721,0.9477499999999999,1.0074999999999998,1.782,1.7625,1.6199999999999999,2.0297500000000004,0.80975,1.54025,0.8752500000000001,0.9662500000000002,1.9324999999999999,0.70075,0.4324347400186762
2024-07-31,2.4852499999999997,2.45825,2.965,1.7734999999999999,6.438750000000001,1.93575,0.7835,1.864,2.6927499999999998,2.2177499999999997,1.8987500000000002,0.7415,1.653,1.6622499999999998,1.6625,1.24375,0.6385,2.0835,0.73125,1.3245,2.31375,1.8379999999999999,2.12425,1.4412500000000001,2.3855,2.473,1.75075,0.8952499999999999,2.1719999999999997,1.10825,1.26875,1.3395000000000001,0.8852500000000001,1.6244999999999998,0.7735000000000001,1.7269999999999999,2.3107499999999996,1.441,0.0775,2.7470000000000003,0.95375,1.02875,1.8355000000000001,1.813,1.6172499999999999,2.02025,0.8130000000000001,1.5842500000000002,0.8862500000000001,0.9684999999999999,1.9695,0.7115,0.03560146845385469
2024-08-01,2.508,2.475,2.97425,1.7622499999999999,6.53125,1.951,0.7939999999999999,1.825,2.7045000000000003,2.2049999999999996,1.8835000000000002,0.7805,1.6387500000000004,1.6705,1.6887500000000002,1.2665,0.6485000000000001,2.08975,0.7384999999999999,1.347,2.3235,1.8345000000000002,2.096,1.4382499999999998,2.41375,2.4742500000000005,1.7385000000000002,0.9012500000000001,2.16625,1.10475,1.27,1.3405,0.89375,1.6115,0.7815,1.7444999999999997,2.3329999999999997,1.43625,0.078,2.7495000000000003,0.9577499999999999,1.041,1.8415000000000004,1.8595,1.63675,2.0300000000000002,0.8247500000000001,1.58225,0.89775,0.9912500000000002,1.97975,0.712,0.12541620421753608
2024-08-02,2.5165,2.45625,2.9787500000000002,1.76475,6.6034999999999995,1.97075,0.8095000000000001,1.79425,2.6734999999999998,2.2197500000000003,1.8635000000000002,0.75975,1.64075,1.6824999999999999,1.69225,1.275,0.68825,2.0555,0.7605,1.39,2.34375,1.8502500000000002,2.09575,1.42375,2.4465,2.51925,1.7337500000000001,0.94475,2.17625,1.097,1.301,1.35175,0.9367500000000002,1.58175,0.77975,1.7365,2.32275,1.41375,0.07999999999999999,2.7052500000000004,0.99225,1.08575,1.82225,1.8675000000000002,1.6285,1.9855,0.8200000000000001,1.5715,0.90625,0.99475,1.948,0.7175,0.003500384188508495
2024-08-05,2.58825,2.5142499999999997,3.0182499999999997,1.7927499999999998,6.8065,2.0650000000000004,0.8484999999999999,1.82575,2.71975,2.2697499999999997,1.92275,0.79775,1.586,1.67775,1.7005,1.2737500000000002,0.753,2.0869999999999997,0.825,1.49375,2.367,1.9925000000000002,2.14475,1.4405,2.4522500000000003,2.6580000000000004,1.7900000000000003,1.05475,2.201,1.1092499999999998,1.35125,1.43575,1.0772499999999998,1.59625,0.78725,1.7665,2.32675,1.4415,0.081,2.7325,1.0655,1.1665,1.847,1.924,1.6245,1.99525,0.85875,1.6697499999999998,0.9334999999999999,1.00725,1.964,0.726,-0.15171177324340476
2024-08-06,2.60275,2.51525,2.951,1.8024999999999998,6.875250000000001,2.04125,0.923,1.8662500000000002,2.7115,2.27875,1.91675,0.8654999999999999,1.6009999999999998,1.7332500000000004,1.7109999999999999,1.30125,0.742,2.077,0.8272499999999999,1.5092500000000002,2.3880000000000003,1.9977500000000004,2.1550000000000002,1.4434999999999998,2.4895,2.69075,1.7592500000000002,1.0790000000000002,2.1815,1.1025,1.38375,1.43525,1.1460000000000001,1.5905,0.7877500000000001,1.75175,2.35275,1.41975,0.0845,2.7265,1.0675000000000001,1.20425,1.8447500000000001,1.975,1.6032500000000003,1.9729999999999996,0.9112500000000001,1.6354999999999997,0.9477500000000001,1.0205,1.93325,0.7255,-0.3289507384956885
2024-08-07,2.5655,2.51425,2.96525,1.81525,6.954000000000001,2.05425,0.9349999999999999,1.8667500000000001,2.70975,2.2935,1.92075,0.873,1.6017499999999998,1.7420000000000002,1.6957500000000003,1.29825,0.75175,2.05825,0.8362499999999999,1.5295,2.43175,2.00575,2.155,1.455,2.4899999999999998,2.7725,1.7702499999999997,1.11125,2.1795,1.095,1.3987500000000002,1.44925,1.2135,1.58725,0.7945,1.754,2.3605,1.426,0.08499999999999999,2.7385,1.078,1.2205,1.86025,2.0740000000000003,1.6175000000000002,1.98,0.9259999999999999,1.63125,0.9525,1.0335,1.91875,0.72475,-0.46256296422778104
2024-08-08,2.57075,2.56175,2.994,1.84425,7.090249999999999,2.077,0.942,1.89225,2.7342500000000003,2.3175,1.9240000000000002,0.8765000000000001,1.6314999999999997,1.7682499999999997,1.68275,1.3097499999999997,0.77325,2.0650000000000004,0.8465,1.5442500000000001,2.441,2.03475,2.1955,1.47525,2.4842500000000003,2.7925,1.8017499999999997,1.12975,2.17225,1.0877500000000002,1.4084999999999999,1.447,1.2422499999999999,1.5782500000000002,0.7994999999999999,1.7567499999999998,2.33775,1.416,0.08775000000000001,2.767,1.0845,1.2245000000000001,1.85,2.121,1.60775,1.95425,0.94825,1.624,0.95225,1.01225,1.90425,0.72925,-0.29633740288568255
2024-08-09,2.5732500000000003,2.5477499999999997,3.01925,1.7875,7.16925,2.1022499999999997,0.95175,1.85875,2.7725,2.256,1.8932499999999997,0.8845000000000001,1.62775,1.72425,1.669,1.27675,0.78175,2.0715,0.84975,1.55175,2.4355,2.0349999999999997,2.2015000000000002,1.48575,2.49025,2.8272500000000003,1.8259999999999998,1.158,2.1982500000000003,1.084,1.421,1.44725,1.2730000000000001,1.5494999999999999,0.79925,1.7587499999999998,2.33925,1.42175,0.08775000000000001,2.7982500000000003,1.0942500000000002,1.2412500000000002,1.8657499999999998,2.16825,1.5727499999999999,1.9432500000000001,0.9397500000000001,1.58725,0.96075,1.01325,1.90075,0.732,-0.27423107303849714
2024-08-12,2.5845,2.576,2.98575,1.781,7.2265,2.09825,0.9567499999999999,1.8419999999999999,2.77125,2.24925,1.863,0.8867499999999999,1.6125,1.70775,1.6537499999999998,1.269,0.7645,2.065,0.8409999999999999,1.58,2.39925,2.02225,2.20725,1.483,2.48,2.8240000000000003,1.84025,1.16525,2.2035,1.0682500000000001,1.421,1.41075,1.26775,1.529,0.8035,1.7667499999999996,2.3192500000000003,1.40825,0.0945,2.839,1.0695000000000001,1.245,1.8977499999999998,2.1897499999999996,1.5695000000000001,1.9645,0.92675,1.58425,0.95,1.0050000000000001,1.8982500000000002,0.727,-0.03841885084948348
2024-08-13,2.57725,2.59225,2.96925,1.7779999999999998,7.288500000000001,2.075,0.9497499999999999,1.82975,2.7727500000000003,2.11525,1.8442500000000002,0.8967499999999999,1.6162499999999997,1.6997499999999999,1.638,1.2587499999999998,0.757,2.05075,0.82075,1.613,2.3782500000000004,2.01225,2.2135000000000002,1.48425,2.46975,2.82025,1.8205000000000002,1.1555000000000002,2.14475,1.05,1.41575,1.39825,1.28,1.5282499999999999,0.8077500000000001,1.7592500000000002,2.30725,1.39425,0.09575000000000002,2.8415,1.051,1.2425000000000002,1.9035,2.1935,1.5547499999999999,1.9762499999999998,0.9297500000000001,1.613,0.9635,1.0684999999999998,1.8975000000000002,0.73275,-0.408657232596129
2024-08-14,2.608,2.5807499999999997,2.9715,1.7962500000000001,7.318250000000001,2.04625,0.9525,1.8342500000000002,2.81775,2.0569999999999995,1.791,0.9109999999999999,1.5805,1.7005,1.6172499999999999,1.25575,0.7547499999999999,2.041,0.8157499999999999,1.6300000000000001,2.3675,1.98675,2.2055,1.48625,2.43175,2.81675,1.8337500000000002,1.16525,2.1465,1.05025,1.428,1.384,1.2957500000000002,1.557,0.8094999999999999,1.7427499999999998,2.311,1.3822500000000002,0.098,2.8395,1.0455,1.2497500000000001,1.89,2.19875,1.57675,1.9934999999999998,0.93725,1.6162500000000002,0.9709999999999999,1.096,1.8810000000000002,0.74,-0.3532826773670281
2024-08-15,2.5797499999999998,2.58625,2.9365,1.8220000000000003,7.4125,2.05175,0.9502500000000002,1.8595,2.8705000000000003,2.0524999999999998,1.8182500000000001,0.90575,1.50575,1.73625,1.6205000000000003,1.291,0.75975,2.024,0.8122499999999999,1.6965,2.3970000000000002,1.9895,2.1935,1.4935,2.4225,2.8135000000000003,1.8220000000000003,1.1555,2.1515,1.07275,1.4227500000000002,1.37875,1.29225,1.54375,0.795,1.7392499999999997,2.30675,1.3915000000000002,0.0975,2.832,1.0462500000000001,1.251,1.877,2.19225,1.59175,1.9922499999999999,0.94275,1.62825,0.9834999999999999,1.09175,1.8787499999999997,0.75575,-0.5339053596657042
2024-08-16,2.61625,2.5535,2.887,1.7924999999999998,7.4265,2.0585,0.95975,1.85625,2.8685,2.02225,1.81025,0.9335000000000001,1.47975,1.732,1.6307500000000001,1.29725,0.76,2.02125,0.8160000000000001,1.73825,2.3754999999999997,1.9769999999999999,2.20825,1.4965,2.445,2.8285,1.831,1.16275,2.13525,1.0684999999999998,1.415,1.36225,1.2905,1.5507499999999999,0.81275,1.71475,2.3080000000000003,1.392,0.09775,2.86375,1.04675,1.25,1.8695,2.16175,1.5975,1.971,0.9510000000000002,1.62025,0.9750000000000002,1.0959999999999999,1.8559999999999999,0.76425,-0.5319843761216922
2024-08-19,2.6185,2.56,2.808,1.7862500000000001,7.427249999999999,2.0484999999999998,0.97075,1.8467499999999997,2.843,1.9725000000000001,1.7945,0.93075,1.4755,1.7232500000000002,1.6575,1.3005,0.765,1.98525,0.8157500000000001,1.7934999999999999,2.34725,1.95,2.16725,1.4975,2.4979999999999998,2.8285,1.8227500000000003,1.194,2.13725,1.0662500000000001,1.4315,1.36775,1.299,1.51975,0.78575,1.6787499999999997,2.3310000000000004,1.399,0.09824999999999999,2.8280000000000003,1.0455,1.25525,1.83475,2.1454999999999997,1.591,1.9469999999999998,0.96875,1.62925,0.9715,1.1075,1.8522500000000002,0.7725000000000001,-0.6802697857081874
2024-08-20,2.615,2.59575,2.75225,1.7585000000000002,7.47875,2.0404999999999998,0.97075,1.8315000000000001,2.8325,1.9782499999999998,1.7805,0.9375,1.47125,1.6967500000000002,1.6622499999999998,1.2872499999999998,0.7697499999999999,1.9989999999999999,0.8192499999999999,1.8192499999999998,2.32075,1.92225,2.1532500000000003,1.47975,2.50625,2.804,1.8259999999999998,1.20275,2.09375,1.0635,1.404,1.3900000000000001,1.2702499999999999,1.52925,0.7922499999999999,1.69,2.34675,1.411,0.098,2.8065,1.0525,1.24625,1.8427499999999999,2.087,1.61025,1.95675,0.9575000000000001,1.6745,0.9737500000000001,1.107,1.8984999999999999,0.7765000000000001,-0.5555365832835312
2024-08-21,2.59875,2.5162500000000003,2.7199999999999998,1.7405000000000002,7.330999999999999,2.02,0.9615,1.8352500000000003,2.7662500000000003,1.9064999999999999,1.7802499999999999,0.9357500000000002,1.486,1.70475,1.6912500000000001,1.29975,0.7695,1.9447499999999998,0.8155000000000001,1.8367499999999999,2.30925,1.889,2.105,1.4849999999999999,2.5275,2.7920000000000003,1.8384999999999998,1.20675,2.071,1.06125,1.38425,1.39225,1.27725,1.4945,0.76025,1.6655000000000002,2.3267499999999997,1.41475,0.1005,2.7905,1.042,1.25725,1.807,2.03975,1.59925,1.952,0.9497500000000001,1.6767499999999997,0.96075,1.107,1.9087500000000002,0.78325,-0.5293263894817724
2024-08-22,2.5905,2.57925,2.71075,1.7295000000000003,7.386749999999999,1.9877499999999997,0.95425,1.8037499999999997,2.83125,1.9252500000000001,1.7442499999999999,0.9297500000000001,1.48,1.7305,1.6675,1.29125,0.757,1.943,0.8135000000000001,1.8162499999999997,2.33425,1.9075,2.12575,1.4914999999999998,2.52175,2.79,1.8645,1.217,2.05125,1.0470000000000002,1.3645,1.3995000000000002,1.277,1.479,0.7605000000000001,1.66525,2.314,1.40475,0.09975,2.7712499999999998,1.0455,1.2665,1.8322499999999997,2.052,1.5950000000000002,1.9449999999999998,0.93925,1.659,0.96025,1.116,1.9107499999999997,0.81375,-0.0031588832920686413
2024-08-23,2.581,2.569,2.7150000000000003,1.7120000000000002,7.311,1.9595000000000002,0.9517499999999999,1.8017499999999997,2.8225,1.8885,1.7415000000000003,0.9255000000000001,1.4455,1.73,1.6689999999999998,1.31075,0.7565000000000001,1.8935,0.80975,1.8317500000000002,2.293,1.88125,2.054,1.501,2.48525,2.792,1.8559999999999999,1.2022499999999998,2.02975,1.037,1.36175,1.3824999999999998,1.2765,1.459,0.798,1.67075,2.2712499999999998,1.3467500000000001,0.09974999999999999,2.72825,1.03925,1.2675,1.8334999999999997,2.03625,1.5595,1.951,0.93775,1.6315000000000002,0.9492500000000001,1.12225,1.8995000000000002,0.8242499999999999,0.34846641488375657
2024-08-26,2.62,2.54825,2.68325,1.7045,7.2315,1.96325,0.9424999999999999,1.8017500000000002,2.821,1.8675000000000002,1.71825,0.933,1.44625,1.6977499999999999,1.65675,1.2995,0.7434999999999999,1.9144999999999999,0.7949999999999999,1.81375,2.27075,1.8865000000000003,2.0465,1.501,2.4924999999999997,2.794,1.8675000000000002,1.19675,2.0220000000000002,1.02725,1.3664999999999998,1.36825,1.27975,1.4272500000000001,0.80275,1.6377499999999998,2.2350000000000003,1.32575,0.098,2.6397500000000003,0.9967499999999999,1.2810000000000001,1.8265,2.0195,1.517,1.9122499999999998,0.942,1.57375,0.9635,1.1400000000000001,1.844,0.83575,-0.02083199932172892
2024-08-27,2.5865,2.5275000000000003,2.65925,1.6620000000000001,7.234,1.9445000000000001,0.9400000000000001,1.80125,2.851,1.8357500000000002,1.693,0.9387500000000001,1.442,1.67475,1.6384999999999998,1.28125,0.7382500000000001,1.9057499999999998,0.79125,1.8200000000000003,2.2435,1.8695,2.05875,1.5375,2.50775,2.79575,1.8630000000000002,1.1989999999999998,1.9295000000000002,1.01775,1.3805,1.3519999999999999,1.2795,1.42575,0.805,1.6332499999999999,2.2359999999999998,1.3205,0.10225000000000002,2.653,0.99375,1.2865,1.8279999999999998,2.0195,1.50975,1.92625,0.94025,1.57175,0.9625,1.1365,1.8672499999999999,0.8379999999999999,0.30729166778677147
2024-08-28,2.57075,2.5425,2.59575,1.6407500000000002,7.284999999999999,1.9157499999999998,0.94625,1.7927499999999998,2.89725,1.823,1.68825,0.94375,1.4292500000000001,1.6695,1.63825,1.28475,0.7355,1.8947500000000002,0.7835,1.818,2.26175,1.8584999999999998,2.05225,1.54275,2.548,2.78975,1.88775,1.18325,1.91725,1.02025,1.375,1.34875,1.28275,1.42075,0.79725,1.6357500000000003,2.26625,1.335,0.10425000000000002,2.6005,0.9810000000000001,1.2817500000000002,1.79425,2.016,1.5182499999999999,1.95525,0.9432499999999999,1.5647499999999999,0.9610000000000001,1.15,1.84625,0.8380000000000001,0.36216170067446424
2024-08-29,2.5847499999999997,2.5195,2.59925,1.6375,7.378750000000001,1.9272500000000001,0.944,1.7794999999999999,2.88225,1.8265,1.7457500000000004,0.93925,1.42275,1.6637499999999998,1.70675,1.33425,0.7422500000000001,1.9120000000000001,0.772,1.7645,2.24575,1.87275,2.0647499999999996,1.54425,2.53775,2.6559999999999997,1.9175,1.1185,1.9095000000000002,1.02925,1.33375,1.3105,1.2662499999999999,1.395,0.7995,1.6155000000000002,2.2695,1.3667500000000001,0.10500000000000001,2.553,0.96075,1.27875,1.7670000000000001,1.98225,1.5155,1.9300000000000002,0.9465,1.56725,0.9652499999999999,1.1019999999999999,1.85675,0.833,0.26471153236483824
2024-08-30,2.5140000000000002,2.5685000000000002,2.629,1.6985,7.639749999999999,1.9267500000000002,0.95325,1.8350000000000002,2.9389999999999996,1.88975,1.7224999999999997,0.9412499999999999,1.41775,1.7405000000000002,1.70125,1.314,0.75175,1.9037499999999998,0.7485,1.7434999999999998,2.30525,1.9067500000000002,2.07075,1.58425,2.45925,2.4377500000000003,1.95,1.08775,1.98,1.0165,1.31675,1.3115,1.2645,1.42975,0.82775,1.6612500000000001,2.2385,1.3535,0.10475000000000001,2.70725,0.92275,1.25475,1.81025,2.00225,1.5090000000000001,2.04375,0.9337500000000001,1.58525,0.9575000000000001,1.1002500000000002,1.8679999999999999,0.8240000000000001,-0.24921027917698282
2024-09-02,2.4697500000000003,2.55325,2.684,1.6762500000000002,7.680999999999999,1.95475,0.9424999999999999,1.8545000000000003,2.9442500000000003,1.9432500000000001,1.7112500000000002,0.93225,1.405,1.7325,1.70775,1.3127499999999999,0.75175,1.908,0.74125,1.7325,2.3465,1.9297499999999999,2.1102499999999997,1.5582500000000001,2.4705,2.3015,1.9467500000000002,1.065,1.9665,1.023,1.3,1.3042500000000001,1.26275,1.433,0.8255000000000001,1.6427500000000002,2.2459999999999996,1.34825,0.10075,2.677,0.9092500000000001,1.25175,1.79925,1.9295000000000002,1.5070000000000001,2.05825,0.8889999999999999,1.5779999999999998,0.94475,1.0995,1.8980000000000001,0.8619999999999999,0.14590937229850295
2024-09-03,2.49025,2.5119999999999996,2.618,1.656,7.583500000000001,1.9739999999999998,0.93825,1.8355000000000001,2.91325,1.88675,1.718,0.93125,1.392,1.706,1.73075,1.3014999999999999,0.7467499999999999,1.861,0.734,1.6962499999999998,2.32275,1.905,2.0614999999999997,1.54,2.4217500000000003,2.1732500000000003,1.9675,1.0619999999999998,1.94025,1.0,1.29975,1.301,1.2302499999999998,1.404,0.8139999999999998,1.637,2.2262500000000003,1.392,0.10075,2.678,0.9004999999999999,1.2347499999999998,1.76725,1.9015,1.5215,2.03875,0.9045,1.5682500000000001,0.9407500000000001,1.1649999999999998,1.935,0.8655000000000002,0.040255277377849126
2024-09-04,2.471,2.49175,2.6287499999999997,1.6362499999999998,7.672,1.9810000000000003,0.9560000000000001,1.8504999999999998,2.8865,1.89025,1.7232499999999997,0.9380000000000001,1.3935,1.6895,1.74575,1.31775,0.75375,1.8445,0.74775,1.6537499999999998,2.30175,1.91525,2.06725,1.5175,2.39625,1.9907499999999998,1.9535,1.05925,1.936,0.9932500000000001,1.28525,1.30625,1.2389999999999999,1.385,0.8150000000000001,1.6307500000000001,2.1895,1.40825,0.10200000000000001,2.68325,0.9119999999999999,1.226,1.76425,1.8997499999999998,1.4969999999999999,2.04275,0.9205,1.56125,0.9360000000000002,1.18575,1.8935,0.86775,-0.05446939298215658
2024-09-05,2.44575,2.4842500000000003,2.62775,1.6307499999999997,7.6572499999999994,1.9785,0.94275,1.8415000000000004,2.95125,1.89575,1.7259999999999998,0.9484999999999999,1.3945,1.6965,1.74025,1.3199999999999998,0.7609999999999999,1.8195000000000001,0.74425,1.6384999999999998,2.2849999999999997,1.9162500000000002,2.0484999999999998,1.45525,2.35675,1.8435,1.94025,1.0515,1.8959999999999997,0.9942500000000001,1.28775,1.291,1.2762499999999999,1.36525,0.8232500000000001,1.6079999999999999,2.14675,1.4209999999999998,0.10200000000000001,2.6697499999999996,0.908,1.228,1.7080000000000002,1.8967499999999997,1.4795,2.027,0.9272499999999999,1.5594999999999999,0.9455,1.1954999999999998,1.9275000000000002,0.88425,-0.2732007171518825
2024-09-06,2.43325,2.60175,2.6294999999999997,1.6782499999999998,7.82325,2.0275,0.9564999999999999,1.8960000000000001,2.9565,1.9112499999999997,1.6974999999999998,0.9065000000000001,1.3772499999999999,1.71625,1.7045000000000001,1.3147499999999999,0.761,1.8214999999999997,0.7462500000000001,1.64,2.309,1.9135000000000002,2.06975,1.43025,2.2827499999999996,1.76125,1.9,1.02325,1.9100000000000001,1.01775,1.259,1.26075,1.282,1.36625,0.8300000000000001,1.60925,2.10125,1.4227500000000002,0.10275000000000001,2.5985,0.8992500000000001,1.18525,1.698,1.92275,1.48325,2.0177500000000004,0.9077500000000001,1.5655000000000001,0.96,1.198,1.92025,0.90175,-0.225561342098523
2024-09-09,2.414,2.6107500000000003,2.642,1.68125,7.909999999999999,2.0517499999999997,0.9407499999999999,1.9240000000000002,2.9549999999999996,1.9112500000000001,1.66825,0.9252499999999999,1.3659999999999999,1.732,1.735,1.32425,0.7635,1.8145,0.741,1.61175,2.2912500000000002,1.9182499999999998,2.06175,1.433,2.25975,1.73725,1.826,1.0070000000000001,1.9304999999999999,1.01975,1.1995,1.27125,1.29575,1.38775,0.83725,1.60675,2.089,1.4577499999999999,0.10325,2.61875,0.89725,1.09425,1.704,1.905,1.4940000000000002,2.007,0.9045000000000002,1.59825,0.9722500000000001,1.2075,1.927,0.9397499999999999,-0.22257320925467428
2024-09-10,2.43325,2.65225,2.59875,1.6954999999999998,8.08275,2.05975,0.9345000000000001,1.9242500000000002,2.9850000000000003,1.9302500000000002,1.65425,0.9180000000000001,1.37025,1.735,1.73425,1.3225,0.759,1.834,0.7362500000000001,1.5927499999999999,2.2755,1.87225,2.0740000000000003,1.4175,2.2150000000000003,1.67325,1.81725,0.9970000000000001,1.927,1.0215,1.1724999999999999,1.27775,1.3042500000000001,1.4224999999999999,0.8525,1.6352499999999999,2.098,1.459,0.10250000000000001,2.62575,0.8950000000000001,1.0665,1.768,1.9272500000000001,1.5157500000000002,2.0385,0.89025,1.6170000000000002,0.9810000000000001,1.23975,1.948,0.985,0.009562025100315888
2024-09-11,2.4155,2.6397500000000003,2.59125,1.6985,8.144499999999999,2.0805,0.93925,1.91875,2.9635,1.90575,1.6792500000000001,0.89875,1.37575,1.707,1.761,1.31825,0.75925,1.8322500000000002,0.733,1.517,2.2857499999999997,1.8397499999999998,2.0655,1.4047500000000002,2.14075,1.54375,1.79825,0.9875,1.935,1.04225,1.1022500000000002,1.1672500000000001,1.34425,1.4235000000000002,0.851,1.6335000000000002,2.0495,1.473,0.10250000000000001,2.6015,0.8664999999999999,1.05025,1.73875,1.9477499999999999,1.5535,2.0212499999999998,0.8889999999999999,1.613,0.9995,1.236,1.95425,1.0365,0.011525655254845044
