datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-06-03,1.078,1.082,1.087,1.073,30196,3256870.0,1.3,0.37,0.004,2.03
2024-06-04,1.082,1.097,1.098,1.076,26933,2930437.0,2.03,1.39,0.015,1.81
2024-06-05,1.095,1.091,1.103,1.091,86439,9480448.0,1.09,-0.55,-0.006,5.81
2024-06-06,1.092,1.095,1.111,1.09,65357,7198368.0,1.92,0.37,0.004,4.39
2024-06-07,1.095,1.117,1.118,1.095,60432,6668636.0,2.1,2.01,0.022,4.06
2024-06-11,1.118,1.107,1.118,1.095,74406,8224143.0,2.06,-0.9,-0.01,5.0
2024-06-12,1.101,1.113,1.115,1.092,60243,6658060.0,2.08,0.54,0.006,4.05
2024-06-13,1.113,1.117,1.125,1.111,131669,14735070.0,1.26,0.36,0.004,8.85
2024-06-14,1.117,1.097,1.119,1.091,74907,8276411.0,2.51,-1.79,-0.02,5.03
2024-06-17,1.095,1.086,1.102,1.082,98469,10763964.0,1.82,-1.0,-0.011,6.62
2024-06-18,1.086,1.085,1.086,1.069,48885,5257236.0,1.57,-0.09,-0.001,3.28
2024-06-19,1.079,1.078,1.088,1.074,113856,12295967.0,1.29,-0.65,-0.007,7.65
2024-06-20,1.078,1.08,1.082,1.071,33985,3663285.0,1.02,0.19,0.002,2.28
2024-06-21,1.077,1.081,1.086,1.07,32394,3496434.0,1.48,0.09,0.001,2.18
2024-06-24,1.077,1.082,1.089,1.075,73995,8008144.0,1.3,0.09,0.001,4.97
2024-06-25,1.075,1.076,1.081,1.066,64467,6909720.0,1.39,-0.55,-0.006,4.33
2024-06-26,1.07,1.079,1.079,1.06,68881,7353914.0,1.77,0.28,0.003,4.63
2024-06-27,1.079,1.073,1.084,1.069,67453,7239863.0,1.39,-0.56,-0.006,4.53
2024-06-28,1.062,1.095,1.1,1.058,80525,8743956.0,3.91,2.05,0.022,5.41
2024-07-01,1.095,1.122,1.124,1.084,97195,10808853.0,3.65,2.47,0.027,6.53
2024-07-02,1.122,1.126,1.126,1.102,127739,14270311.0,2.14,0.36,0.004,8.58
2024-07-03,1.12,1.121,1.127,1.112,84723,9492496.0,1.33,-0.44,-0.005,5.69
2024-07-04,1.119,1.114,1.127,1.111,75713,8480100.0,1.43,-0.62,-0.007,5.09
